고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,본번,부번,건축물대장고유번호,기준년도,기준월,동코드,동명,토지대장면적,산정대지면적,건물전체연면적,건물산정연면적,주택가격,표준지여부,데이터기준일자
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,10,2826010300105320000,2020,01,0,0,102.3,102.3,82.31,82.31,167000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,12,2826010300105320000,2020,01,0,0,202.8,202.8,153.86,153.86,289000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,13,2826010300105320000,2020,01,0,0,196.5,196.5,161.66,161.66,308000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,15,2826010300105320000,2020,01,0,0,212.7,212.7,412.88,412.88,478000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,16,2826010300105320000,2020,01,0,0,217.5,217.5,415.28,415.28,485000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,17,2826010300105320000,2020,01,0,0,206,206,388,388,464000000,N,2020-04-29
2826010300105320000,2826010300,인천광역시 서구 검암동,1,일반,532,18,2826010300105320000,2020,01,0,0,226.5,226.5,416.24,416.24,489000000,N,2020-04-29
2826010300105360000,2826010300,인천광역시 서구 검암동,1,일반,536,2,2826010300105360000,2020,01,0,0,269.8,269.8,188.69,188.69,408000000,N,2020-04-29
2826010300105360000,2826010300,인천광역시 서구 검암동,1,일반,536,4,2826010300105360000,2020,01,0,0,295.6,295.6,547.01,547.01,647000000,N,2020-04-29
2826010300105360000,2826010300,인천광역시 서구 검암동,1,일반,536,5,2826010300105360000,2020,01,0,0,275.9,275.9,476.32,476.32,594000000,N,2020-04-29
2826010300105370000,2826010300,인천광역시 서구 검암동,1,일반,537,6,2826010300105370000,2020,01,0,0,505.5,505.5,199.53,199.53,699000000,N,2020-04-29
2826010300105380000,2826010300,인천광역시 서구 검암동,1,일반,538,4,2826010300105380000,2020,01,0,0,574,574,260.72,260.72,858000000,N,2020-04-29
2826010300105380000,2826010300,인천광역시 서구 검암동,1,일반,538,6,2826010300105380000,2020,01,0,0,300,300,217.6,217.6,486000000,N,2020-04-29
2826010300105970000,2826010300,인천광역시 서구 검암동,1,일반,597,2,2826010300105970000,2020,01,0,0,467.6,32.59,1207.59,84.11,113000000,N,2020-04-29
2826010300105970000,2826010300,인천광역시 서구 검암동,1,일반,597,3,2826010300105970000,2020,01,0,0,696.2,126.15,1912.32,346.5,396000000,N,2020-04-29
2826010300105980000,2826010300,인천광역시 서구 검암동,1,일반,598,10,2826010300105980000,2020,01,1,0,270,64.31,494.54,117.78,151000000,N,2020-04-29
2826010300105990000,2826010300,인천광역시 서구 검암동,1,일반,599,2,2826010300105990000,2020,01,1,0,523.1,194.36,458.3,340.54,434000000,N,2020-04-29
2826010300105990000,2826010300,인천광역시 서구 검암동,1,일반,599,2,2826010300105990000,2020,01,2,0,523.1,194.36,458.3,340.54,434000000,N,2020-04-29
2826010300105990000,2826010300,인천광역시 서구 검암동,1,일반,599,4,2826010300105990000,2020,01,0,0,167.1,44.6,215.65,57.55,116000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,1,2826010300106010000,2020,01,0,0,647.7,412.71,889.38,566.7,908000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,2,2826010300106010000,2020,01,0,0,215,215,411.84,411.84,483000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,3,2826010300106010000,2020,01,0,0,301,301,698.83,698.83,759000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,5,2826010300106010000,2020,01,0,0,160.1,82.56,154.6,79.72,159000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,6,2826010300106010000,2020,01,0,0,206.7,206.7,393.72,393.72,445000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,8,2826010300106010000,2020,01,0,0,269.7,269.7,512.66,512.66,605000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,9,2826010300106010000,2020,01,0,0,227.4,227.4,438.4,438.4,527000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,10,2826010300106010000,2020,01,0,0,276.7,276.7,525.64,525.64,665000000,N,2020-04-29
2826010300106010000,2826010300,인천광역시 서구 검암동,1,일반,601,11,2826010300106010000,2020,01,0,0,276.2,276.2,518.84,518.84,616000000,N,2020-04-29
2826010300106020000,2826010300,인천광역시 서구 검암동,1,일반,602,1,2826010300106020000,2020,01,0,0,223.8,223.8,534.16,534.16,581000000,N,2020-04-29
2826010300106020000,2826010300,인천광역시 서구 검암동,1,일반,602,6,2826010300106020000,2020,01,0,0,248,248,471.25,471.25,546000000,N,2020-04-29
2826010300106020000,2826010300,인천광역시 서구 검암동,1,일반,602,9,2826010300106020000,2020,01,0,0,523.5,523.5,888.99,888.99,1087000000,N,2020-04-29
2826010300106020000,2826010300,인천광역시 서구 검암동,1,일반,602,11,2826010300106020000,2020,01,0,0,248,248,456.2,456.2,554000000,N,2020-04-29
2826010300106030000,2826010300,인천광역시 서구 검암동,1,일반,603,1,2826010300106030000,2020,01,0,0,405.1,405.1,709.78,709.78,816000000,N,2020-04-29
2826010300106030000,2826010300,인천광역시 서구 검암동,1,일반,603,2,2826010300106030000,2020,01,0,0,195.6,195.6,370.16,370.16,420000000,N,2020-04-29
2826010300106030000,2826010300,인천광역시 서구 검암동,1,일반,603,12,2826010300106030000,2020,01,0,0,293,293,573.16,573.16,645000000,N,2020-04-29
2826010300106060000,2826010300,인천광역시 서구 검암동,1,일반,606,3,2826010300106060000,2020,01,0,0,523.5,102.45,915.68,179.24,280000000,N,2020-04-29
2826010300106060000,2826010300,인천광역시 서구 검암동,1,일반,606,4,2826010300106060000,2020,01,0,0,322.9,68.13,562.8,118.76,191000000,N,2020-04-29
2826010300106080000,2826010300,인천광역시 서구 검암동,1,일반,608,2,2826010300106080000,2020,01,0,0,229,229,423.69,423.69,489000000,N,2020-04-29
2826010300106090000,2826010300,인천광역시 서구 검암동,1,일반,609,4,2826010300106090000,2020,01,0,0,307.9,307.9,611.31,611.31,756000000,N,2020-04-29
2826010300106090000,2826010300,인천광역시 서구 검암동,1,일반,609,15,2826010300106090000,2020,01,0,0,307.8,307.8,599.06,599.06,781000000,N,2020-04-29
2826010300106100000,2826010300,인천광역시 서구 검암동,1,일반,610,3,2826010300106100000,2020,01,0,0,396.1,46.26,797.34,93.15,147000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,2,2826010300106110000,2020,01,0,0,333.6,221.78,494.71,328.89,540000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,3,2826010300106110000,2020,01,0,0,293.8,196.11,427.6,285.44,466000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,5,2826010300106110000,2020,01,0,0,208,208,408,408,506000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,6,2826010300106110000,2020,01,0,0,208,208,383.04,383.04,478000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,11,2826010300106110000,2020,01,0,0,208,208,415.88,415.88,505000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,12,2826010300106110000,2020,01,0,0,208,168.15,436.34,352.73,485000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,13,2826010300106110000,2020,01,0,0,208,169.42,454.48,370.16,437000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,14,2826010300106110000,2020,01,0,0,208,208,391.44,391.44,488000000,N,2020-04-29
2826010300106110000,2826010300,인천광역시 서구 검암동,1,일반,611,15,2826010300106110000,2020,01,0,0,208,208,411.84,411.84,495000000,N,2020-04-29
2826010300106120000,2826010300,인천광역시 서구 검암동,1,일반,612,7,2826010300106120000,2020,01,0,0,284.7,284.7,437.64,437.64,670000000,N,2020-04-29
2826010300106120000,2826010300,인천광역시 서구 검암동,1,일반,612,13,2826010300106120000,2020,01,0,0,279.1,279.1,539.36,539.36,673000000,N,2020-04-29
2826010300106130000,2826010300,인천광역시 서구 검암동,1,일반,613,7,2826010300106130000,2020,01,0,0,244.9,244.9,475.56,475.56,561000000,N,2020-04-29
2826010300106130000,2826010300,인천광역시 서구 검암동,1,일반,613,8,2826010300106130000,2020,01,0,0,231,231,452.02,452.02,544000000,N,2020-04-29
2826010300106130000,2826010300,인천광역시 서구 검암동,1,일반,613,9,2826010300106130000,2020,01,1,0,231,231,451.79,451.79,514000000,N,2020-04-29
2826010300106140000,2826010300,인천광역시 서구 검암동,1,일반,614,1,2826010300106140000,2020,01,0,0,322,322,569.28,569.28,730000000,N,2020-04-29
2826010300106140000,2826010300,인천광역시 서구 검암동,1,일반,614,7,2826010300106140000,2020,01,0,0,275.1,275.1,374.39,374.39,578000000,N,2020-04-29
2826010300106160000,2826010300,인천광역시 서구 검암동,1,일반,616,2,2826010300106160000,2020,01,0,0,640.2,154.93,1314.76,318.19,359000000,N,2020-04-29
2826010300106160000,2826010300,인천광역시 서구 검암동,1,일반,616,3,2826010300106160000,2020,01,0,0,191.4,191.4,440.18,440.18,522000000,N,2020-04-29
2826010300106170000,2826010300,인천광역시 서구 검암동,1,일반,617,2,2826010300106170000,2020,01,0,0,473.5,75.57,1336.37,213.25,247000000,N,2020-04-29
2826010300106170000,2826010300,인천광역시 서구 검암동,1,일반,617,6,2826010300106170000,2020,01,0,0,237.5,237.5,462.94,462.94,545000000,N,2020-04-29
2826010300106170000,2826010300,인천광역시 서구 검암동,1,일반,617,7,2826010300106170000,2020,01,0,0,237.5,237.5,462.94,462.94,545000000,N,2020-04-29
2826010300106180000,2826010300,인천광역시 서구 검암동,1,일반,618,12,2826010300106180000,2020,01,0,0,264.7,264.7,389.43,389.43,585000000,N,2020-04-29
2826010300106180000,2826010300,인천광역시 서구 검암동,1,일반,618,13,2826010300106180000,2020,01,0,0,264.7,264.7,389.43,389.43,585000000,N,2020-04-29
2826010300106180000,2826010300,인천광역시 서구 검암동,1,일반,618,15,2826010300106180000,2020,01,0,0,422.3,422.3,501.68,501.68,847000000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,2,2826010300106190000,2020,01,0,0,200,200,395.8,395.8,438000000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,6,2826010300106190000,2020,01,0,0,201.3,201.3,372.74,372.74,469000000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,8,2826010300106190000,2020,01,0,0,266.3,89.61,106.23,35.75,124000000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,9,2826010300106190000,2020,01,1,0,384.2,53.95,198.18,66.06,95400000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,9,2826010300106190000,2020,01,2,0,384.2,43.38,272.24,53.12,76700000,N,2020-04-29
2826010300106190000,2826010300,인천광역시 서구 검암동,1,일반,619,12,2826010300106190000,2020,01,0,0,288.6,288.6,576.54,576.54,636000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,1,2826010300106200000,2020,01,0,0,297.4,297.4,549.52,549.52,727000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,2,2826010300106200000,2020,01,0,0,111.1,72.96,160.8,105.6,165000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,4,2826010300106200000,2020,01,0,0,243.5,243.5,457.26,457.26,561000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,12,2826010300106200000,2020,01,0,0,323,323,647.39,647.39,718000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,13,2826010300106200000,2020,01,0,0,233.2,155.47,349.68,233.12,386000000,N,2020-04-29
2826010300106200000,2826010300,인천광역시 서구 검암동,1,일반,620,16,2826010300106200000,2020,01,0,0,94.4,73.96,184.36,148.98,210000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,1,2826010300106210000,2020,01,0,0,312.6,312.6,612.48,612.48,713000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,2,2826010300106210000,2020,01,0,0,312.6,312.6,618.02,618.02,686000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,4,2826010300106210000,2020,01,0,0,127.8,127.8,244.4,244.4,295000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,8,2826010300106210000,2020,01,0,0,145.7,145.7,306.47,306.47,349000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,9,2826010300106210000,2020,01,0,0,214.3,136.79,295.02,188.3,283000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,10,2826010300106210000,2020,01,0,0,161,161,362.08,362.08,407000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,11,2826010300106210000,2020,01,0,0,195.7,195.7,150.92,150.92,339000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,16,2826010300106210000,2020,01,0,0,317.5,212.92,409.89,274.87,450000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,17,2826010300106210000,2020,01,0,0,219.2,219.2,388.2,388.2,481000000,N,2020-04-29
2826010300106210000,2826010300,인천광역시 서구 검암동,1,일반,621,18,2826010300106210000,2020,01,0,0,167.9,167.9,234.89,234.89,338000000,N,2020-04-29
2826010300106220000,2826010300,인천광역시 서구 검암동,1,일반,622,1,2826010300106220000,2020,01,0,0,243.2,243.2,454.44,454.44,518000000,N,2020-04-29
2826010300106220000,2826010300,인천광역시 서구 검암동,1,일반,622,3,2826010300106220000,2020,01,0,0,431.7,431.7,1086.94,1086.94,990000000,N,2020-04-29
2826010300106220000,2826010300,인천광역시 서구 검암동,1,일반,622,4,2826010300106220000,2020,01,0,0,292.9,292.9,507.88,507.88,670000000,N,2020-04-29
2826010300106230000,2826010300,인천광역시 서구 검암동,1,일반,623,2,2826010300106230000,2020,01,0,0,213.1,213.1,352.32,352.32,436000000,N,2020-04-29
2826010300106230000,2826010300,인천광역시 서구 검암동,1,일반,623,10,2826010300106230000,2020,01,0,0,376.8,376.8,749,749,831000000,N,2020-04-29
2826010300106230000,2826010300,인천광역시 서구 검암동,1,일반,623,12,2826010300106230000,2020,01,0,0,395.3,395.3,784.08,784.08,829000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,1,2826010300106240000,2020,01,0,0,238.3,238.3,459,459,586000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,3,2826010300106240000,2020,01,0,0,432,407.55,1170.8,1104.56,1130000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,4,2826010300106240000,2020,01,0,0,245.6,245.6,469.92,469.92,593000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,6,2826010300106240000,2020,01,0,0,241.4,241.4,361.4,361.4,523000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,7,2826010300106240000,2020,01,0,0,241.4,241.4,360.6,360.6,552000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,8,2826010300106240000,2020,01,0,0,238.4,238.4,357.12,357.12,563000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,9,2826010300106240000,2020,01,0,0,264.6,264.6,511.32,511.32,650000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,10,2826010300106240000,2020,01,0,0,233.5,233.5,456.2,456.2,531000000,N,2020-04-29
2826010300106240000,2826010300,인천광역시 서구 검암동,1,일반,624,11,2826010300106240000,2020,01,0,0,233.4,233.4,456.2,456.2,561000000,N,2020-04-29
2826010300106300000,2826010300,인천광역시 서구 검암동,1,일반,630,1,2826010300106300000,2020,01,0,0,1322.4,105.92,1495.44,119.78,218000000,N,2020-04-29
2826010300106310000,2826010300,인천광역시 서구 검암동,1,일반,631,3,2826010300106310000,2020,01,0,0,322.5,322.5,646.74,646.74,787000000,N,2020-04-29
2826010300106310000,2826010300,인천광역시 서구 검암동,1,일반,631,4,2826010300106310000,2020,01,0,0,192.6,168.72,428.31,375.19,487000000,N,2020-04-29
2826010300106310000,2826010300,인천광역시 서구 검암동,1,일반,631,6,2826010300106310000,2020,01,0,0,201.8,201.8,388.72,388.72,511000000,N,2020-04-29
2826010300106320000,2826010300,인천광역시 서구 검암동,1,일반,632,3,2826010300106320000,2020,01,0,0,264.3,264.3,504.24,504.24,610000000,N,2020-04-29
2826010300106320000,2826010300,인천광역시 서구 검암동,1,일반,632,4,2826010300106320000,2020,01,0,0,206.1,206.1,365.88,365.88,464000000,N,2020-04-29
2826010300106330000,2826010300,인천광역시 서구 검암동,1,일반,633,5,2826010300106330000,2020,01,0,0,260,260,495.79,495.79,655000000,N,2020-04-29
2826010300106350000,2826010300,인천광역시 서구 검암동,1,일반,635,3,2826010300106350000,2020,01,0,0,136,136,322.4,322.4,363000000,N,2020-04-29
2826010300106370000,2826010300,인천광역시 서구 검암동,1,일반,637,1,2826010300106370000,2020,01,0,0,96.3,58.15,232.31,140.26,165000000,N,2020-04-29
2826010300106390000,2826010300,인천광역시 서구 검암동,1,일반,639,1,2826010300106390000,2020,01,0,0,105.9,70.6,157.35,104.9,137000000,N,2020-04-29
2826010300106390000,2826010300,인천광역시 서구 검암동,1,일반,639,2,2826010300106390000,2020,01,0,0,96.9,62.51,135.24,87.24,113000000,N,2020-04-29
